isSoundTrack,rank,album,artist,year,url,comment
FALSE,D,Isis,Isis,1974,https://www.robertchristgau.com/get_album.php?id=15199,"
In which a band of women prove they can play as schlocky as the Brooklyn Bridge, only worse (no Johnny Maestro). Sad pretensions, off-key vibrato that offends even a proud tin-ear like myself, and Shadow Morton at his heavy worst. I used to be sad that the Shangri-Las broke up, but now I'm not, because this is probably what they would have become.
"
FALSE,D,It's a Beautiful Day,It's a Beautiful Day,1969,https://www.robertchristgau.com/get_album.php?id=11533,"
This is on the charts. Get it off.
"
FALSE,D,The Album,Jive Bunny and the Mastermixers,1989,https://www.robertchristgau.com/get_album.php?id=5075,"
These evildoers sample as if enacting a worst-case scenario for the copyright mafia--except that they pay for the privilege, which means the copyright mafia doesn't even suffer as a result. And they trivialize every stupefyingly obvious piece of music they touch. Little Richard to Everlys to Cochran to Elvis to Haley--it's like being stuck on a tight-playlist oldies station that's afraid you may get a new idea about one of its touchstones if you hear it all the way through. So for perversity's sake I got one anyway: the big-band components of these syndrummed pastiches demonstrate that the great rupture wasn't as precipitous as we thought--that '50s teens lindied to rock and roll because the music swung. Which is fine with the evildoers, who mean to convince the '50s generation (and anybody else who'll buy it) that Chuck and Elvis have advanced on the nostalgia scale--that they're now as safe as the music our parents liked. This is the opposite of recontextualization, which suggests new meanings in familiar (and not so familiar) music, thus recharging it. Somebody sue the motherfuckers for crimes against history.
"
FALSE,D,Dream Into Action,Howard Jones,1985,https://www.robertchristgau.com/get_album.php?id=5103,"
Smarter than Cat Stevens. Sexier than Norman Vincent Peale. But not vice versa. And less soulful than either.
"
FALSE,D,If You're Lonely,Eric Justin Kaz,1972,https://www.robertchristgau.com/get_album.php?id=11483,"
James Taylor without panache.
"
FALSE,D,You Never Know Who Your Friends Are,Al Kooper,1969,https://www.robertchristgau.com/get_album.php?id=11050,"
Kooper is the only name performer in rock who can be counted on to release shitty records time after time. This is another one.
"
FALSE,D,Magic,Richie Lecea,1974,https://www.robertchristgau.com/get_album.php?id=11500,"
Country schlock-rock rides again beating itself about the head with violins. Inspirational Verse: ""Got a feelin' what I think is real/I been wantin' to tell you 'bout the way I feel/Cause every moment you're here with me/Your smilin' and laughin' makes me feel so free.""
"
FALSE,D,Fever Shot,Linn County,1969,https://www.robertchristgau.com/get_album.php?id=10822,"
Unexceptional white blues, much below their excellent first album.
"
FALSE,D,Puzzle,The Mandrake Memorial,1970,https://www.robertchristgau.com/get_album.php?id=7339,"
This may just be one of those Complete Works that couldn't possibly be worse than any of its parts, like the Moody Blues' whatchamacallit, but just think--it might be another rock opera. Like Nirvana's Amazing Story of Simon Simopath. Or The Moth Confesses, by the Neon Philharmonic.
"
FALSE,D,Mashmakhan,Mashmakhan,1971,https://www.robertchristgau.com/get_album.php?id=7357,"
Gene Lees says: ""I like Mashmakhan first of all because it swings. There is an enormous difference between swinging and pounding. Most rock music does the latter: it just jumps up and down in one place, with no sense of rhythmic propulsion. Sadly, people who dig it are incapable of hearing real swing when it occurs."" And on and on, every word bought by Epic, concluding: ""This is a hell of a good group."" I dare you to spend money to decide which of us is right.
"
FALSE,D,Back in the U.S.,Paul McCartney,2002,https://www.robertchristgau.com/get_album.php?id=11918,"
The broad arena-rock of expert nonentities robs the Beatle songs that jam this tour merch of all quirk and precision. Yet the Beatle songs still dwarf the proofs of his solo existence, which get lamer as he gets older. Either way his relentless smiley smile cloys on contact. And when he whips up some now-the-fellas now-the-ladies on ""Hey Jude,"" it is to cringe with dismay at the survival of a generation.
"
FALSE,D,Shock of the Hour,MC Ren,1993,https://www.robertchristgau.com/get_album.php?id=5891,"
Ren isn't as half-assed or bald-faced as Eazy-E. But at least Eazy serves the social function of attacking Dr. Dre--while his delightful inner-sleeve photo of his homie in sequins and eye makeup doesn't make Dre a ""bitch,"" and wouldn't make him less a man if it did (though it may help explain Dre's, what shall we call it, insecurity around women), I figure the more energy these characters devote to tearing each other down the less we do. Ren, on the other hand, raps as dully as Dre himself--his blunt instrument doesn't approach the loud arrogance or thick timbre of, to choose an example strictly at random, Tim Dog's ""F--k Compton."" His rhymes are dumbass. To save on publishing he leaves most of the beats to his boys. And oy, what concepts. On side one he brutalizes black people, especially but by no means exclusively black women (sample witticism: ""Your pussy really stinks/Who the fuck bought you drinks?""). Then, to cover his tracks, he turns around and spouts the most ignorant, racist Afrocentric bullshit yet to hit the charts. Not only does he daydream about the random slaughter of ""Caucasians,"" he also advocates the murder of any black person disloyal enough to befriend them. Hey--I know those people.
"
FALSE,D,Ladies on the Stage,Millington,1978,https://www.robertchristgau.com/get_album.php?id=11382,"
June and Jean Millington led Fanny, an all-female band that never made a good album but was always hot live. They're now responsible for this Vegasy non-nutritive sweetener. And where the hell is Alice de Buhr, anyway?
"
FALSE,D,Minuteflag,Minuteflag,1986,https://www.robertchristgau.com/get_album.php?id=5479,"
This 'tween-band instrumental jam wasn't supposed to be released until they'd both broken up. As if we needed another reason to mourn D. Boon.
"
FALSE,D,Ignore the White Culture,Missing Foundation,1990,https://www.robertchristgau.com/get_album.php?id=12191,"
OK, if you say so--but only if you promise your feelings won't get hurt.
"
FALSE,D,Essra Mohawk,Essra Mohawk,1974,https://www.robertchristgau.com/get_album.php?id=7454,"
Here is a vocalist who should throw away all her Leon Russell records. When she calls herself a ""full-fledged woman,"" it sounds like ""pool player's"" woman, which given her persona makes more sense.
"
FALSE,D,Montage,Montage,1969,https://www.robertchristgau.com/get_album.php?id=10843,"
Those who miss the Left Banke (I don't, obviously) should know about and probably buy this record, which was produced and written by Mike Brown and is far superior to the non-Brown ""Left Banke Top"" Smash recently put together. Unipak.
"
FALSE,D,Shout at the Devil,Motley Crue,1984,https://www.robertchristgau.com/get_album.php?id=5506,"
It's hardly news that this platinum product is utter dogshit even by heavy metal standards; under direct orders from editors who don't know Iron Maiden from Wynton Marsalis, my beleaguered colleagues on the dailies have been saying so all year, and every insult goes into the press kit. Still, I must mention Mick Mars's dork-fingered guitar before getting to the one truly remarkable thing about this record: a track called ""Ten Seconds To Love"" in which Vince Neil actually seems to boast about how fast he can ejaculate (or as the lyric sheet puts it, ""cum""). And therein, I believe, lies the secret of their commercial appeal--if you don't got it, flaunt it. Follow-up: ""Pinkie Prick.""
"
FALSE,D,Faithful Friends,The New York Rock & Roll Ensemble,1969,https://www.robertchristgau.com/get_album.php?id=11536,"
In case anyone is still wondering, this is one of the most useless groups in memory. They ought to be forced to play ""A Whiter Shade of Pale"" at a book party on Central Park South until they choke on their own hair, and Leonard Bernstein should be forced to embalm them.
"
FALSE,D,Donny Osmond,Donny Osmond,1989,https://www.robertchristgau.com/get_album.php?id=5584,"
Donny listened to the radio for a couple of days and said to himself, ""Why should all these professional no-talents make the money? I'm a professional no-talent myself, and I've got a name and connections."" And in Dony's life the ability to create standard-issue pop-funk is a genuine liberation--he's Hollywood hip at last, and what a long hard road it must have been. But he sounds anonymous anyway, standard-issue, and corporate. After all, the best pop functions as a liberation even when it's formally received--celebrates a formula in ways that are audible, and infectious. The last time this bozo managed that trick was ""One Bad Apple.""
"
FALSE,D,The Osmonds,The Osmonds,1971,https://www.robertchristgau.com/get_album.php?id=10959,"
The most heart-warming thing to happen to the wonderful world of pop music since Georgia Gibbs recorded ""Dance with Me, Henry."" Mike Curb strikes again.
"
FALSE,D,Eve,The Alan Parsons Project,1979,https://www.robertchristgau.com/get_album.php?id=5620,"
Musically, this is a step toward schlock that knows its name--a few smarmy melodies mixed in with the production values and synthesizer furbelows. Thematically, it's both sophomoric and disgusting--programmatic misogyny rooted in sexual rejections that were clearly deserved. Visually, it's sadistic--the three women on the Hipgnosis cover wear black veils that only partly conceal their scars, warts and blotches. What is it they stencil on street corners? Castrate art rockers?
"
FALSE,D,Mary C. Brown and the Hollywood Sign,Dory Previn,1973,https://www.robertchristgau.com/get_album.php?id=1077,"
Previn doesn't just belabor a cliche, she flails it with barbed wire, and she never writes about a concrete situation when with extra words she can falsify it via abstraction. A feminist friend once persuaded me that such transparent pretension can only signal pain and bewilderment, but if I found a cat trapped in a washing machine, I wouldn't set up a recording studio there--I'd just open the door.
"
FALSE,D,Blood of the Profit,Professor Griff,1999,https://www.robertchristgau.com/get_album.php?id=5316,"
Begins with indisputable documentary evidence that race-mixing is a Communist Party plot. Gets worse.
"
FALSE,D,A Farewell to Kings,Rush,1977,https://www.robertchristgau.com/get_album.php?id=7698,"
The most obnoxious band currently making a killing on the zonked teen circuit. Not to be confused with Mahogany Rush, who at least spare us the reactionary gentility. More like Angel. Or Kansas. Or a power-trio Uriah Heep, with vocals revved up an octave. Or two.
"
FALSE,D,The Detroit-Memphis Experiment,Mitch Ryder,1969,https://www.robertchristgau.com/get_album.php?id=11054,"
In case any of you suspect, as I did, that with Steve Cropper producing Mitch just might come up with something, forget it. Cropper's work is undistinguished, and all Mitch comes up with is his usual hernia.
"
FALSE,D,The Freed Weed,Sebadoh,1990,https://www.robertchristgau.com/get_album.php?id=8726,"
What do we know about a subculture where a CD of two bedroom tapes becomes a consumer durable? Who besides talent scouts (and tolerant ones at that) would lay out rent money for a succession of fragments-segued-into-fragments described by one admirer as ""mostly written while they're being recorded and rarely played again""? Assuming they've ever paid the rent in their lives, I mean? Maybe kids who crave intimacy as much as amateur sociologists claim--so much that they turn musical doodles into love objects, attributing to them the imaginary smarts and cutes long-distance crushes so often impart. Those of us who prefer talent will make out maybe four tunes amid the strum and clatter, including the autodestructing ""Soul Mate"" and the thematic ""Temporary Dream."" Inspirational Verse (literally, it's recited): ""But if you see what you need in me/Then you can't have what you need.""
"
FALSE,D,Yankee Reggae,The Shakers,1976,https://www.robertchristgau.com/get_album.php?id=7768,"
California competition for James Isaacs's 1975 discovery, Freed at Last, by Ras Irwin Freed and the Tropicanas. Sounds like Steve Miller bunny-hopping with Gary Lewis &amp; the Playboys toward the Isle of Wimp.
"
FALSE,D,Call of the Wild,Shï¿½ï,2001,https://www.robertchristgau.com/get_album.php?id=10266,"
Even back in Hot Springs, Arkansas, Shï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ni Rigsbee (Christian name: probably Sandy) mourned the tragic missed opportunity of Ar""Opposites Attract"" to stave off the Gulf War. Instead the great Abdul fell into legal and matrimonial entanglements and sank from the scene. Rigsbee, I mean Shï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ni, had every intention of filling that void with 11 songs whose unimpeachable insipidity was only heightened by two lyrics in Spanish and one in Farsi. Her Orientalist string flavorings were guaranteed to bring the Beirut Hilton into homes all over suburbia. And then what happened happened. Please Mr. Ashcroft sir, don"
FALSE,D,Sweet Kisses,Jessica Simpson,2000,https://www.robertchristgau.com/get_album.php?id=5833,"
Simpson is a blonde who got out of cheerleading early to prepare herself for whatever show business offered--game-show sidekick, R-rated remake of Debbie Does Dallas, bond trader seeking trophy wife. What she got was a John Cougar sample and the hard-earned ability to carry a tune. We know teenpop is rarely as vapid, prefab, and faux-wholesome as gatekeepers who've barely listened to it claim. So let's not tell them about this ""refreshing blend of pop, R&amp;B and [note copywriter getting desperate] gospel-flavored sounds.""
"
FALSE,D,Stick It to Ya,Slaughter,1990,https://www.robertchristgau.com/get_album.php?id=5866,"
Schlockier than Tesla, stupider than Queensryche, simpier than Extreme, these sluts win the Consumer Guide Lead Dildo for the most godawful new metal band to go platinum since the last time I checked. They're not even overly offensive--Mark Slaughter slaughters no one, and despite the bimbo-with-knives cover limits the misogyny to one gold digger and one sex predator. She's got ""notches in her belt,"" and by then I was so bored I was aggrieved to learn it wasn't ""nachos in her bed.""
"
FALSE,D,Death Valley '69,Sonic Youth,1985,https://www.robertchristgau.com/get_album.php?id=8407,"
Lydia Lunch feature from current LP b/w best-of sorta from their three previous releases--all of them, as is noted once you've paid yer money and zipped yer shrink-wrap, still available in the kind of shoppes that stock such arcana--plus pieceashit outtake from current LP. Suck their dicks or pussy as the case may be.
"
FALSE,D,Let's Do It Again,Staple Singers,1975,https://www.robertchristgau.com/get_album.php?id=7856,"
If you want to buy an album just to own Mavis gasping like she does on the radio, it's your money. Be hereby informed, however, that the forty-five version is eighty-four ugly seconds skinnier than the thirty-three. Other statistics: producer Curtis Mayfield included a total of about ten minutes of instrumentals on the classic Super Fly and Claudine soundtracks. This forty-minute (eight-cut) job includes only two real songs plus a lot of doo-doo-doo, and the orchestrations--by Richard Tufo (responsible for the waste cut on Claudine) and Gil Askey rather than Johnny Pate (who did Super Fly) are mush.
"
FALSE,D,Ringo the 4th,Ringo Starr,1977,https://www.robertchristgau.com/get_album.php?id=7867,"
Less than three months after its release, the Ringo fan in me dutifully played this for a third and last time. Whereupon the journalist began to wonder how many people were buying such dreary music just because it was by a Beatle. And was both saddened and pleased to learn that the answer, for all practical purposes, was no one--it never got higher than 199 in Record World, which I'll bet was some statistician paying his respects.
"
FALSE,D,Grave New World,Strawbs,1972,https://www.robertchristgau.com/get_album.php?id=7912,"
An acoustic-gone-electric work about cosmic verities, many of them glum. It even comes with its own woodcuts . . . they're not really woodcuts, but that only goes to prove how plastic everything is these days. I should bless those who cause me pain, it says here, but that surely doesn't apply to a record that gives me the blahs.
"
FALSE,D,The Gist of the Gemini,Gino Vannelli,1976,https://www.robertchristgau.com/get_album.php?id=11304,"
Is the man whose most profound couplet (I'm not being sarcastic) goes ""And now whether our hair's short or long/The issue is not really whether it's right or wrong but as long as it's clean"" fit to deploy a 128-track console and the combined musico-philosophical wisdom of Neil Diamond, the Moody Blues, the Vanilla Fudge, Barry White, and Barry Sadler on something called ""War Suite""? I give you one guess.
"
FALSE,D,The Art of Music Trilogy,Rick Wakeman,1999,https://www.robertchristgau.com/get_album.php?id=5319,"
You thought he'd died and gone to his reward, and so did the All-Music Guide, where his timeline ends in the '80s, but his discography tells a different tale: easily the most prolific ""rock"" artist of the '90s, manufacturing ""instrumental new world ambient music"" and God knows what else at a staggering clip. Night Airs, Aspirant Sunrise, Aspirant Sunset, Black Knights in the Court of Ferdinand IV, Phantom Power, Softsword: King John and the Magna Charter [sic], A World of Wisdom, and 2000 A.D. Into the Future get us only to the end of 1991, and he's kept it up--by my count, 35 albums in the decade, including this recent set, all three discs of which I swear I listened to while awake. Brief pieces suffused with the twixt-strings-and-keyboard echoes that are the special curse of synthesizers on today's auriculum, they favor harpsichord over piano and will dabble in anything a synth can, including drums and voices. The first disc, ""The Sculptor,"" is the most soporific, which isn't a dis--""The Writer"" gave me insomnia, and not because I blamed myself.
"
FALSE,D,Slip of the Tongue,Whitesnake,1989,https://www.robertchristgau.com/get_album.php?id=5814,"
They got lucky, and they don't intend to let go. With fast-gun-for-hire Steve Vai operating all guitars and who knows what other geegaws, they've consolidated their sound into essence of arena: all pomp, flash, male posturing, and sentimentality, this is now the Worst Band in the World. So you just move over, Journey. (Hey--where is Journey?)
"
FALSE,D,Show and Tell,Al Wilson,1973,https://www.robertchristgau.com/get_album.php?id=11439,"
So many of the LPs that spin off soul singles are vacuous that it may be a plus that this one is positively offensive, but its offenses are so vacuous that I doubt it. Look what he's done to ""Look What They've Done To My Song, Ma""--copped it--and ask your schoolteacher friends whether show-and-tell isn't considered a white cultural imposition in ghetto schools. What can it all mean?
"
FALSE,D,Monkey Grip,Bill Wyman,1974,https://www.robertchristgau.com/get_album.php?id=15197,"
In a moment of short-lived sympathy, I theorized that maybe this record bore the same ironic relationship to laid-back International Pop Music Community country-rock as the Stones' records bear to ordinary heavy metal. If so, the irony is that this is doubly sexist and Bill really doesn't know how to sing.
"
FALSE,D,Ride the Wind,The Youngbloods,1971,https://www.robertchristgau.com/get_album.php?id=8188,"
What hath folk-rock wrought? Or is it Marin County, or ""owning"" your own label? A lot of third-hand Barney Kessel and/or Dave Brubeck that couldn't have second-billed at the Half Note in 1957 plus some very occasional vocals from ol' Jess, who sounds like Mel Torme after 2000 micrograms and three months of Diet No. 7. Country vibes don't mean spilling your seed on the ground.
"
TRUE,D,Dirty Dancing,Various Artists,1987,,
TRUE,D,Rebirth of the Loud,Various Artists,2000,,
