isSoundTrack,rank,album,artist,year,url,comment
FALSE,C,Holland,The Beach Boys,1972,https://www.robertchristgau.com/get_album.php?id=3475,"
I admit that this sounds real good--it's engineered clear and bright as a redwood mountain stream--but to overlook what's doing the sounding is formalism as deliberate stupidity. That is, the actual music and words are murky and dim. I suppose that in time their tongue-tied travelogue of Big Sur may seem no more escapist than ""Fun Fun Fun,"" but who'll ever believe it's equally simple, direct, or innocent?
"
FALSE,C,M.I.U. Album,The Beach Boys,1978,https://www.robertchristgau.com/get_album.php?id=6365,"
On The Beach Boys Love You, lyrics like those of ""Solar System"" may have been a little embarrassing, but basically their silliness registered as charming. ""Match Point of Our Love"" (""Early in the game when you broke me/Just like a serve"") and ""Belles of Paris"" (""There's a chapel `Sacre Coeur' in quaint Montmarte [sic]/In the open air the painters show their art"") are just dumb, and despite a lot of fairly pleasant music and a few passable songs, so is this.
"
FALSE,C,The Beach Boys,The Beach Boys,1985,https://www.robertchristgau.com/get_album.php?id=4374,"
Would you get excited if the Four Lads released a comeback album with Boy George and Stevie Wonder songs on it? Bet they still harmonize pretty good, too.
"
FALSE,C,"Beck, Bogert and Appice","Beck, Bogert and Appice",1973,https://www.robertchristgau.com/get_album.php?id=6373,"
He couldn't get it on with Vanilla Fudge, so now he goes himself one better and gets it on with Cactus. Talk about yer wealth and taste.
"
FALSE,C,The Early Years,Walter Becker/Donald Fagen,1985,https://www.robertchristgau.com/get_album.php?id=8207,"
Eternally faithful to early Dan, I hoped to descry the lineaments of unspoiled genius in these 1968-1971 demos, but all I got was demos. Between Fagen's scratch vocals and three grooveless drummers who sound relieved to remember their parts, these are songs casting about for a form--that is, for Gary Katz, whose smooth swing suited them far better than the bare bones Kenny Vance resorts to. Worth salvaging: ""Don't Let Me In,"" in which they turn their collegiate cynicism on themselves for once.
"
FALSE,C,Best Shots,Pat Benatar,1989,https://www.robertchristgau.com/get_album.php?id=8211,"
Does anyone remember anymore that she was originally a ""cabaret"" act? Does anyone remember anymore that early on she was sold as ""new wave""? Cher without innocence, chutzpah, acting ability, or ""Gypsys, Tramps, and Thieves,"" she finally semiretired to family life. This best-of is her artistic legacy. I'm sure she's a good mom--pretty sure, anyway.
"
FALSE,C,Breezin',George Benson,1976,https://www.robertchristgau.com/get_album.php?id=6387,"
Just in case you're beguiled by his Stevie Wonder imitation (I prefer Carl Carlton's, Chaka Khan's, even Buddy Miles's) on ""Masquerade"" (I prefer Helen Reddy's, Aretha Franklin's, even Leon Russell's), be hereby informed that Benson is not primarily a singer, but rather a jazz guitarist of the taste variety. And that most of what he spices up here is mush.
"
FALSE,C,Between Raising Hell and Amazing Grace,Big & Rich,2007,https://www.robertchristgau.com/get_album.php?id=13637,"
Didn't take them long to ripen from corny Nashville realness to smarmy harmonies and big finishes as coercive as Diane Warren's. Keynoting with a piece of grease designed to supplant ""Wind Beneath My Wings"" at weddings all across Middle America, their tribute to God confuses grease with grace for so long that by the time the antiracism campaign resurfaces it feels like they're just piling on the piety. Needless to say, hell rises to the top for their best tune--an AC/DC cover.
"
FALSE,C,How Hard It Is,Big Brother and the Holding Company,1971,https://www.robertchristgau.com/get_album.php?id=6398,"
Nick Gravenites did a better job of replacing Janis than anyone could have imagined. Mike Finnegan is no substitute for Gravenites.
"
FALSE,C,Peace in Our Time,Big Country,1988,https://www.robertchristgau.com/get_album.php?id=4393,"
Five years ago these fools parlayed a video, some guitar harmonics, and the oppression of Scotland into comparisons with future band-of-the-decade titleholders U2. A stiff, an EP, and a negotiation later, they're ready to settle for something simple in platinum on a rival label. Social consciousness or no (""Time for Leaving"" actually explains why a U.K. laborer is emigrating), they're just pros with pretensions this time around. Which suits the rival label just fine.
"
FALSE,C,The Hard Way,Clint Black,1992,https://www.robertchristgau.com/get_album.php?id=617,"
Country music is for those old or repressed enough to care deeply about monogamy--one-on-one love in all its passion, comfort, consternation, impossibility, and routine. That's why I doubt the Nashville hunks have siphoned much support from Nirvana, Madonna, or Public Enemy--their targets are Richard Marx and Bryan Adams. Still, this is a sad one. Spoiled by fame or his own manly profile--he looks so craggy up against his Knots Landing wifey on the cover of People--a guy who got Nashville to notice him with terse neoclassicist regrets gets Hollywood to bank him with soggy pseudoromantic homilies. Imagine how tritely condescending ""A Woman Has Her Way"" could be and you'll know what sentiments Clint considers suitable to a matinee idol.
"
FALSE,C,We Sold Our Souls for Rock 'n' Roll,Black Sabbath,1976,https://www.robertchristgau.com/get_album.php?id=6411,"
By omitting pro forma virtuoso moves--""Rat Salad"" has vanished without a trace--this two-disc compillation makes a properly mock-nostalgic document. Only two cuts total (out of seventeen) from LPs five and six, but three from four, cleverly entitled Black Sabbath Vol. 4, which I never got around to putting on in 1972. And you know, I'm still not sure I've ever heard anything on it.
"
FALSE,C,Ronee Blakley,Ronee Blakley,1972,https://www.robertchristgau.com/get_album.php?id=15517,"
I was attracted by the lyric sheet, a rare recommendation, only to find my two favorites (""Fred Hampton"" and ""Cock o' the Walk"") destroyed by inappropriate music. The sound is clean as country water, gurgle gurgle, but not as tasty. I'm rooting, but meanwhile I'll stick with Joni Mitchell.
"
FALSE,C,The Hunter,Blondie,1982,https://www.robertchristgau.com/get_album.php?id=350,"
I've feuded for years with moralists who accused the band of abandoning a lowbrow purity they never claimed in the first place, but this is a lousy record by any standard--the pop, the eclectic, even the arty. That Debbie is writing all the lyrics is only symptomatic--the tragedy is that of an absorptive, synthetic talent trying to find its essence, a doomed project that's doubly disorienting because she's canny enough not to believe in ""self-expression"" per se. Instead she galumphs about in search of referents, referents she seemed to locate naturally back when she could walk the Bowery without a disguise.
"
FALSE,C,Greatest Hits,"Blood, Sweat & Tears",1972,https://www.robertchristgau.com/get_album.php?id=6422,"
As with Engelbert Humperdinck, their pop success does them more good in Vegas than on the radio, and only four of these eleven cuts made top twenty. Highlights: ""Lisa, Listen to Me"" and ""I Can't Quit Her,"" neither of which made top hundred--and both of which make me appreciate Al Kooper very much.
"
FALSE,C,Blue Image,Blue Image,1969,https://www.robertchristgau.com/get_album.php?id=10853,"
Competent white blues without enough of the Latin multiple percussion promised on the jacket.
"
FALSE,C,Mirrors,Blue Oyster Cult,1979,https://www.robertchristgau.com/get_album.php?id=6430,"
The Cult's identity has been deteriorating for years, but this is a quantum leap into anonymity--songs for slick (what happened to dense?) hard rock band by five different musicians and their numerous collaborators. Only ""In Thee,"" a farewell to Patti Smith by Allen Lanier that deserves to become a standard on the order of ""Alison,"" is more than marginally interesting.
"
FALSE,C,E. 1999 Eternal,Bone Thugs-N-Harmony,1995,https://www.robertchristgau.com/get_album.php?id=5915,"
If the popular songs you love are gunslinging tales recited over a faux Bernie Worrell tootle, of course this wordy quintet will sound like some kind of change. Unison chants, schoolyard tunes, and goopy slow jams may not be how to rock anybody else's world, but gangstawise they add up to a new flava, kinda. Anyone musical enough to hum good, however, will find the concoction unfathomably dull even if they don't notice the cold hand of Eazy-E deadening beats from beyond the grave.
"
FALSE,C,Boston,Boston,1976,https://www.robertchristgau.com/get_album.php?id=6444,"
When informed that someone has achieved an American synthesis of Led Zeppelin and Yes, all I can do is hold my ears and say gosh.
"
FALSE,C,Third Stage,Boston,1986,https://www.robertchristgau.com/get_album.php?id=4437,"
Never again can us wiseasses call it corporate rock without thinking twice. Whatever possessed Tom Scholz to spend seven years perfecting this apparently unoccupied articulation of an art-metal thought extinct years ago, it wasn't megaplatinum ambition. He's more like the Archbishop of Latter-Day Arena Rock, perfecting majestic guitar sounds and angelic vocals for hockey-rink cathedrals the world over--and also, since he's patently reluctant to venture from his studio retreat, elegiac melodies suitable to a radio ministry. If he seems more hobbyist than artist, more Trekkie than Blind Boy Grunt, that's no reason to get snobbish. And no reason to listen, either.
"
FALSE,C,Tonight,David Bowie,1984,https://www.robertchristgau.com/get_album.php?id=4439,"
What makes Bowie a worthy entertainer is his pretensions, his masks, the way he simulates meaning. He has no special gift for convincing emotions or good tunes--when he works at being ""merely"" functional he's merely dull, or worse. With Nile Rodgers gone, the dance potential of the second album of his professional phase is negligible, and he's favoring the tired usages that have been the downfall of an entire generation of English twits. In this setting, not even Leiber-Stoller's long-neglected ""I Keep Forgetting"" makes much of an impression.
"
FALSE,C,The Spirit Room,Michelle Branch,2001,https://www.robertchristgau.com/get_album.php?id=10319,"
Only in a biz discombobulated by teenpop could an 18-year-old with an acoustic guitar be plausibly promoted as ""the anti-Britney."" Don't you remember? Writing Your Own Songs means zip, zilch, nada. By now, literally millions of human beings WTOS, and while Branch may be among the top 5000 (and may not), note that her hit, like most of the front-loaded material, was co-composed by her producer. In this she precisely resembles arrant bimbo Willa Ford, who made her mark batting her plump lips at Nick Carter and Carson Daly and may yet prove the more interesting artist. Britney sure is.
"
FALSE,C,Dance! . . . Ya Know It!,Bobby Brown,1989,https://www.robertchristgau.com/get_album.php?id=365,"
Disco postmodernists say there's no such thing as a song any more--only versions. Talk about the triumph of theory. Proof that they're full of it can be found on Brown's Don't Be Cruel, where the song versions of five of these nine dance-remixes-cum-consumer-frauds can be found.
"
FALSE,C,Slaughter's Big Rip-Off,James Brown,1973,https://www.robertchristgau.com/get_album.php?id=6470,"
As movie scores go, this ripoff is only medium-sized. At least it apes Oliver Nelson rather than Henry Mancini, and sometimes it even breaks away from the atmosphere into something earthier. Worth hearing: ""Sexy, Sexy, Sexy.""
"
FALSE,C,Bodyheat,James Brown,1976,https://www.robertchristgau.com/get_album.php?id=6479,"
Two or three functional dance tracks, and Brown's will always be tougher than MFSB's. But not than Brown's. ""Woman"" is unlistenably sanctimonious, ""What the World Needs Now Is Love"" is the raggedest singing I've ever heard from him, and ""Kiss in 77"" is ""head to head and toe to toe""--in other words as ""brand new"" as the ""New Sound!"" he promises.
"
FALSE,C,Mutha's Nature,James Brown,1977,https://www.robertchristgau.com/get_album.php?id=6480,"
When they start writing songs called ""People Who Criticize,"" you know they're really worried. And the anxiety always comes out in the music.
"
FALSE,C,Soul Session Live,James Brown and Friends,1989,https://www.robertchristgau.com/get_album.php?id=4468,"
Beyond Aretha, forget the cameo attractions--Billy Vera (wan), Joe Cocker (rough), and Robert Palmer (compared by JB to Elvis, Otis, and Jackie, and don't you sometimes wish he was just as far out of the way?). Also, the band's not improving, and even at that it's sharper than his voice, which you probably figured and which sinks his umpteenth de facto best-of once and for all. Is this what he's showing his parole officer? Poor guy.
"
FALSE,C,Roy Buchanan,Roy Buchanan,1972,https://www.robertchristgau.com/get_album.php?id=10955,"
Yes, he really is a hell of a guitar player, and no, he doesn't have any idea what to do about it.
"
FALSE,C,Grace,Jeff Buckley,1994,https://www.robertchristgau.com/get_album.php?id=5898,"
Although Tim's vocal traces are in his genes as surely as John's are in Julian's, it's wrong to peg him as the unwelcome ghost of his overwrought dad. Young Jeff is a syncretic asshole, beholden to Zeppelin and Nina Simone and Chris Whitley and the Cocteau Twins and his mama--your mama too if you don't watch out. ""Sensitivity isn't being wimpy,"" he avers. ""It's about being so painfully aware that a flea landing on a dog is like a sonic boom."" So let us pray the force of hype blows him all the way to Uranus.
"
FALSE,C,Big Red Letter Day,Buffalo Tom,1993,https://www.robertchristgau.com/get_album.php?id=5885,"
In which the purely horrendous Dinosaur Jr. clones of Birdbrain enlist the aid of reputed pop producers to reconfigure themselves as virtually mediocre Soul Asylum drones. Don't despair, children, the attempted J Mascis roar is still with us--augmented, as they say, by jangle, harmony, and the occasional tunelessly rendered tune. Does college radio really believe this is art and Janet Jackson isn't?
"
FALSE,C,Sun Secrets,Eric Burdon Band,1974,https://www.robertchristgau.com/get_album.php?id=6511,"
In this age of fiberglass, Burdon's stage show appears genuinely demented--his guitar players look like head-comix versions of Chuck Berry and Panama Red, and on his second encore he holds the entire mikestand in his teeth, like a dirk. But when poor Eric was on the radio in Boston not long ago, more than one kid called in to ask how he did the guitar parts on ""Layla.""
"
FALSE,C,Farther Along,The Byrds,1971,https://www.robertchristgau.com/get_album.php?id=6527,"
On that downhill road--to Kim Fowley, to songs about Antique Sandy and Precious Kate, to the day when the agent man collects what you owe him.
"
FALSE,C,Church of Anthrax,John Cale and Terry Riley,1971,https://www.robertchristgau.com/get_album.php?id=1757,"
I was impressed to come upon this collaboration between Riley, whose pop avant-garde meditation, A Rainbow in Curved Air, inspired me to concoct the term ""semipopular music,"" and Cale, whose pop avant-garde rock group, the Velvet Underground, should have done the same. Bet the people at CBS were impressed, too. So impressed they put out an album of keyboard doodles posing as improvisations.
"
FALSE,C,Cameosis,Cameo,1980,https://www.robertchristgau.com/get_album.php?id=4495,"
""Shake your pants, I like the way they dance/Shake your pants for action and romance,"" goes the biggest hit on their biggest album, which gets these disco-funk careerists' thematic daring just right. I'm waiting for the follow-up: ""Shake your ass, I like its heft and mass/Shake your ass, oh no, that sounds too crass.""
"
FALSE,C,Howlin Mercy,John Campbell,1993,https://www.robertchristgau.com/get_album.php?id=5886,"
This white bluesman paid his dues on the Gulf Coast circuit, then moved to New York and went electric. Shortly after he released his second album, his fatal heart attack attracted as much attention as his music ever had. Given his loose talk of teaching hellhounds to sit and keeping the devil in his hole, some wondered piously whether he'd made a pact with the unnamable. More likely he just drank too much.
"
FALSE,C,Candlebox,Candlebox,1993,https://www.robertchristgau.com/get_album.php?id=5899,"
These postgrunge scenesuckers aren't total pop-metal conformists--they're a tad more intense, with sharper drumming. Their chief distinction is that at 2.5 mill they'll probably outsell the artist-cum-label-owner who set siege to Seattle to sign them--the one we hoped would next re-create herself as a visionary entrepreneur.
"
FALSE,C,Mariah Carey,Mariah Carey,1990,https://www.robertchristgau.com/get_album.php?id=5840,"
I swear I didn't know her mama was an opera singer, but I'm embarrassed that I didn't guess. She gets too political in her brave, young, idealistic attack on ""war, destitution and sorrow"": ""Couldn't we accept each other/Can't we make ourselves aware."" Elsewhere she sticks to what she doesn't know--love. Debbie Gibson, all is forgiven.
"
FALSE,C,Belinda,Belinda Carlisle,1986,https://www.robertchristgau.com/get_album.php?id=8218,"
At least Jane Wiedlin's solo was a well-meaning failure. This one's pure El Lay, vacuous would-be CHR with chief songwriter Charlotte Caffey spelled by numerous ringers. The best you can say about the best of these songs--namely, ""Band of Gold""--is that you've heard it before; the best you can say about the rest is that once in a while you think you have.
"
FALSE,C,Carp,Carp,1971,https://www.robertchristgau.com/get_album.php?id=6547,"
For those of you who are really into Americana, here's an album with songs about Calamity Jane, a circuit preacher named Brown, and firehouse dogs. For those of you who are really into bands that have paid their dues, this one formed at the University of Oklahoma five years ago. And you won't catch Carp imitating Jefferson Airplane or Bessie Smith either.
"
FALSE,C,Born Late,Shaun Cassidy,1978,https://www.robertchristgau.com/get_album.php?id=6554,"
Desperate to keep up with the younger generation (i.e., their kids), a few old Beatlemaniacs are murmuring that Shaun isn't so bad--he likes the music more than David ever did, his covers show some feeling, and ""Hey Deanie"" actually rocks. All of which is true. And all of which is still pretty lame.
"
FALSE,C,Henry's Dream,Nick Cave & the Bad Seeds,1992,https://www.robertchristgau.com/get_album.php?id=5870,"
Cave's admirers crow about his literary virtues--a rock musician who's actually published a novel! and scripted a film! about John Henry Abbott, how highbrow! Then they proffer dismal examples like ""I am the captain of my pain,"" or the bordello containing--what an eye the man has--a whalebone corset! (Whalebone is very literary--it hasn't been used in underwear since well before Nick was born.) If this is your idea of great writing, you may be ripe for his cult. Otherwise, forget it--the voice alone definitely won't do the trick.
"
FALSE,C,Some Friendly,The Charlatans U.K.,1990,https://www.robertchristgau.com/get_album.php?id=5854,"
Historically, children, the organ has occasioned vague-outs and one-shots. Unless you count the Animals, which I don't advise, or the Zombies, where Rod Argent favored piano, the only '60s pop legends to feature one were the Small Faces, and not as a ""trademark."" When you record your ""96 Tears,"" or even your ""Itchycoo Park,"" call. ""The Only One I Know"" ain't bad and ain't it.
"
FALSE,C,Lap of Luxury,Cheap Trick,1988,https://www.robertchristgau.com/get_album.php?id=4526,"
Having floundered imitating themselves, they come back imitating Journey. Or is that Richard Marx? Billy Squier?
"
FALSE,C,Cherie,Cherie,2004,https://www.robertchristgau.com/get_album.php?id=12675,"
The subject of a painstakingly hedged 2003 John Seabrook profile in The New Yorker, she's a teenage Whitney-Celine-Mariah wannabe who's more fun than Hilary Duff and less fun than Ashlee Simpson. Two and a half years and several million bucks in the marketing, her debut album failed to chart after its modest dance hit skyrocketed all the way to 99 on the Billboard Hot 100.  In principle, this is an ideal time for an American idol who is both French and--ooh la la--Jewish. But her flop feels like a victory nonetheless.
"
FALSE,C,Chicago VI,Chicago,1973,https://www.robertchristgau.com/get_album.php?id=11492,"
Any horn band that's reduced to writing songs about critics and copping (unsuccessfully) from both Motown and America must be running out of--how do you say eet?--good charts.
"
FALSE,C,"Chunky, Novi and Ernie","Chunky, Novi and Ernie",1977,https://www.robertchristgau.com/get_album.php?id=6579,"
I had trouble placing this coolish, soulish aural cocktail until I saw the live act, which centered (at least for me) on a supernumerary conga player with the coif, sunlamp tan and UltraBrite grin of an airline steward. Headset Muzak.
"
FALSE,C,The Whitey Album,Ciccone Youth,1989,https://www.robertchristgau.com/get_album.php?id=4539,"
""Into the Groovey"" you should know. ""Burnin' Up"" you shouldn't, 'cause this one's ""the original demo on four-track cassette,"" and also 'cause it sucks. ""Addicted to Love"" was cut live to a canned backing track in a record-your-own-single booth and will make my top 10 if they deign to release it as a single. The rest is funny mixes, found girl talk, beats from a band not noted for same, and other remembrances of their avant-bullshit roots. Why don't they take this stuff to John Cage? I want to be sure I get course credit.
"
FALSE,C,Byrds,"Gene Clark, Chris Hillman, David Crosby, Roger McGuinn, Michael Clarke",1973,https://www.robertchristgau.com/get_album.php?id=6586,"
Don't believe the title, believe the artist listing. The difference is between a group, committed however fractiously to a coherent collective identity, and a bunch of stars fabricating a paper reconciliation. Maybe if Gary Usher had produced, as promised, this would be more than the country-rock supersession David Crosby has granted us--because maybe Usher would have persuaded the boys to let go of the songs they're saving for their solo albums.
"
FALSE,C,David Clayton-Thomas,David Clayton-Thomas,1972,https://www.robertchristgau.com/get_album.php?id=6588,"
Believe it or not, intol'able David has loosened up some since his big-band days, and his material is well-selected, but he still sounds as if he takes an emetic when he needs an enema, and unlike Tom Jones, whom he might emulate by losing some weight, he always compares embarrassingly to his sources.
"
FALSE,C,Shadow Man,Johnny Clegg & Savuka,1988,https://www.robertchristgau.com/get_album.php?id=4549,"
No matter what the British Musicians' Union says, I don't doubt that he's progressive in the ANC sense. I just wish he wasn't progressive in the Peter Gabriel sense, or at least had Gabriel's talent and taste--his keybs and drums left one innocent byhearer wondering why I was checking out the new Yes. This is the kind of college man who thinks rock is art and ""human rainbow"" and ""ache that has no name"" are turns of phrase. Even when he sticks to the facts that are all the metaphor any South African poet needs, his vocal melodrama empties the words of poignancy. Progress deserves better. So does a multiracial society.
"
